Linguagem,Projeto,Numero de Tokens de Codigo Fonte (Excluindo Tokens de Comentario),Numero de Tokens apenas dos Comentarios,Numero Total de Tokens do Projeto,NTCF/NTTP (%),NTC/NTTP (%),Numero de Caracteres de Codigo Fonte (Excluindo Caracteres de Comentario),Numero de Caracteres apenas dos Comentarios,Numero Total de Carateres do Projeto,NCCF/NTCP (%),NCC/NTCP (%),Numero de Linhas de Codigo Fonte (Excluindo Linhas de Comentario),Numero de Linhas apenas do Comentarios,Numero Total de Linhas do Projeto,NLCF/NTLP (%),NLC/NTLP (%)
C#,dodyg | practical-aspnetcore,84369,4537,88906,94.90,5.10,413233,22309,435542,94.88,5.12,16262,379,16641,97.72,2.28
C#,mbdavid | LiteDB,116534,27437,143971,80.94,19.06,425167,108600,533767,79.65,20.35,18232,3624,21856,83.42,16.58
C#,KeenSoftwareHouse | SpaceEngineers,3850029,604833,4454862,86.42,13.58,17748479,2570803,20319282,87.35,12.65,620662,65210,685872,90.49,9.51
C#,aspnet | SignalR,254695,67463,322158,79.06,20.94,1213652,278021,1491673,81.36,18.64,39151,5291,44442,88.09,11.91
C#,NLog | NLog,497628,448395,946023,52.60,47.40,2448606,1888056,4336662,56.46,43.54,87767,44513,132280,66.35,33.65
C#,accord-net | framework,7317481,3997013,11314494,64.67,35.33,22433163,14167794,36600957,61.29,38.71,801945,440271,1242216,64.56,35.44
C#,OrchardCMS | OrchardCore,581185,87247,668432,86.95,13.05,2852502,357543,3210045,88.86,11.14,100382,9055,109437,91.73,8.27
C#,neo-project | neo,169026,11546,180572,93.61,6.39,628708,39927,668635,94.03,5.97,24216,807,25023,96.77,3.23
C#,googlevr | gvr-unity-sdk,83036,75402,158438,52.41,47.59,412801,294788,707589,58.34,41.66,17138,6574,23712,72.28,27.72
C#,domaindrivendev | Swashbuckle.AspNetCore,61622,7794,69416,88.77,11.23,301371,33014,334385,90.13,9.87,10408,875,11283,92.24,7.76
C#,quasar | QuasarRAT,180368,36886,217254,83.02,16.98,754587,147941,902528,83.61,16.39,27016,5388,32404,83.37,16.63
C#,ninject | Ninject,174183,108987,283170,61.51,38.49,760534,412161,1172695,64.85,35.15,24786,9571,34357,72.14,27.86
C#,ShareX | ShareX,644667,178525,823192,78.31,21.69,3026128,753665,3779793,80.06,19.94,100517,24120,124637,80.65,19.35
C#,aspnet | KestrelHttpServer,403653,64704,468357,86.18,13.82,1869904,273437,2143341,87.24,12.76,66735,6194,72929,91.51,8.49
C#,dotnet | wpf,822824,280050,1102874,74.61,25.39,3759932,1166974,4926906,76.31,23.69,135695,30404,166099,81.70,18.30
C#,dotnet | coreclr,30636229,11475399,42111628,72.75,27.25,90643175,25022949,115666124,78.37,21.63,1954167,178919,2133086,91.61,8.39
C#,PowerShell | PowerShell,2488496,1411605,3900101,63.81,36.19,12758167,5798706,18556873,68.75,31.25,477610,167543,645153,74.03,25.97
C#,ppy | osu,564873,116315,681188,82.92,17.08,2361690,438346,2800036,84.34,15.66,96917,9318,106235,91.23,8.77
C#,naudio | NAudio,293940,138648,432588,67.95,32.05,1281506,571663,1853169,69.15,30.85,49922,20909,70831,70.48,29.52
C#,xupefei | Locale-Emulator,21131,6161,27292,77.43,22.57,94391,24875,119266,79.14,20.86,3605,710,4315,83.55,16.45
C#,opserver | Opserver,164659,23165,187824,87.67,12.33,781427,88295,869722,89.85,10.15,24499,3090,27589,88.80,11.20
C#,moq | moq4,176717,72716,249433,70.85,29.15,656308,277869,934177,70.26,29.74,25089,5927,31016,80.89,19.11
C#,autofac | Autofac,150450,108507,258957,58.10,41.90,695435,447562,1142997,60.84,39.16,23335,10828,34163,68.30,31.70
C#,MonoGame | MonoGame,1038987,436012,1474999,70.44,29.56,4062856,1757065,5819921,69.81,30.19,158162,42709,200871,78.74,21.26
C#,sschmid | Entitas-CSharp,156326,61748,218074,71.68,28.32,749932,197376,947308,79.16,20.84,23047,4220,27267,84.52,15.48
C#,EduardoPires | EquinoxProject,25320,1236,26556,95.35,4.65,117883,5561,123444,95.50,4.50,4416,112,4528,97.53,2.47
C#,aspnet | JavaScriptServices,18928,14343,33271,56.89,43.11,99584,61450,161034,61.84,38.16,3695,1117,4812,76.79,23.21
